OBJECTID,HSISID,SCORE,DATE_,DESCRIPTION,TYPE,INSPECTOR,PERMITID,NAME,RESTAURANTOPENDATE,CITY,FACILITYTYPE
25131750,04092018471,98.5,2021-11-05T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No recipient signature required due to covid restrictions.",Inspection,John Wulffert,17900,Aye Toro,2020/10/27 04:00:00+00,HOLLY SPRINGS,Restaurant
25132049,04092025231,99,2021-11-05T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No recipient signature required due to covid restrictions.",Inspection,John Wulffert,19597,The Butchers Market,2018/12/14 05:00:00+00,HOLLY SPRINGS,Food Stand
25132761,04092015094,97.5,2021-11-05T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources.  No PIC signature due to COVID-19 precautions.",Inspection,Samatha Sparano,23447,Trali Irish Pub,2008/03/13 04:00:00+00,RALEIGH,Restaurant
25135029,04092015239,97.5,2021-11-05T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No PIC signature due to COVID-19 precautions.",Inspection,Ursula Gadomski,16598,Sunny's Diner,2008/09/25 04:00:00+00,RALEIGH,Restaurant
25137555,04092018532,96.5,2021-11-05T04:00:00Z,"TCS*: Time-temperature control for safety foods...Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Lucy Schrum,13401,Cake Town Bakery,2021/02/12 05:00:00+00,KNIGHTDALE,Restaurant
25138344,04092014636,96,2021-11-05T04:00:00Z,"***Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources***",Inspection,Nikia Lawrence,17617,Subway #12598,2006/06/30 04:00:00+00,RALEIGH,Restaurant
25091758,04092040381,99,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.
Cooked onion observed on grill today. Your Permit states:  ""Menu limited to:  Hot dogs, commercial precooked sausage and bratwurst, chili, coleslaw, raw diced onion, relish, onions in red sauce, mustard, ketchup, sauerkraut, bottled/canned drinks, bagged chips. Preparation of raw onions to be done in commissary.  Flat top to only be used for heating hot dogs, sausage and bratwurst.  Do not cook or heat onion on flat top grill."" Discontinue use of cooked onion.
Grade Card not posted. Maintain grade card posted where visible to customers during all hours of operation.",Inspection,Joanne Rutkofske,273,Wicked Links #4 (WCID #728),2020/02/25 05:00:00+00,APEX,Pushcarts
25110153,04092030333,98.5,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Jason Dunn,11699,DON BELL'S GRILL HOUSE (WCID # 606),2017/06/05 04:00:00+00,RALEIGH,Mobile Food Units
25111388,04092040087,99,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Jason Dunn,12225,Fancy Dogs #2 (WCID #106),2001/01/05 05:00:00+00,RALEIGH,Pushcarts
25115488,04092040141,100,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.
Clean, good temperatures, good chemical storage, liquids labeled. Great job!",Inspection,Joanne Rutkofske,5668,CALDRONE HOT DOGS #2 (WCID #220),2004/03/09 05:00:00+00,RALEIGH,Pushcarts
25119717,04092030461,97.5,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.",Inspection,Joanne Rutkofske,16508,Taqueria Tequila (WCID #724),2020/01/31 05:00:00+00,APEX,Mobile Food Units
25135104,04092030393,98.5,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.",Inspection,Joanne Rutkofske,19973,Bowl Out (WCID #682),2019/02/07 05:00:00+00,RALEIGH,Mobile Food Units
25136473,04092030546,98.5,2021-11-06T04:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
No PIC signature today due to COVID-19 precautions. Inspection report is emailed to PIC.",Inspection,Joanne Rutkofske,17285,Food Vibes Only (WCID #838),2021/06/23 04:00:00+00,KNIGHTDALE,Mobile Food Units
25092128,04092016807,95,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Shannon Flynn,631,TAZIKI'S RTP,2014/11/13 05:00:00+00,CARY,Restaurant
25093999,04092018427,98,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Nikia Lawrence,488,El Mandado Supermarket & Taqueria,2020/08/30 04:00:00+00,RALEIGH,Restaurant
25094892,04092300232,99,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources
Report e-mailed to PIC
Inspector info: Dipatrimarki Farkas; dipatrimarki.farkas@wakegov.com; (919) 210-8155",Inspection,Dipatrimarki Farkas,7613,Interfood Plaza Latina,2006/08/25 04:00:00+00,RALEIGH,Meat Market
25096535,04092110499,96,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources

No signature of recipient due to COVID-19 pandemic",Inspection,Christy Klaus,1742,Fuller Elementary School Cafeteria,2014/01/08 05:00:00+00,GARNER,Public School Lunchrooms
25097200,04092018460,98.5,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources. No signature required due to COVID-19.",Inspection,Elizabeth Jackson,3078,MEZZA LUNA PIZZERIA,2020/10/12 04:00:00+00,APEX,Restaurant
25097326,04092018438,97,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Sarah Thompson,10799,Cha House,2020/09/09 04:00:00+00,CARY,Restaurant
25097483,04092300289,98.5,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Patricia Sabby,9739,Food Lion #2244 Meat/Seafood,2019/10/29 04:00:00+00,RALEIGH,Meat Market
25097785,04092021873,99.5,2021-11-08T05:00:00Z,NA,Inspection,Karla Crowder,5512,FOOD LION #1514 MEAT/SEAFOOD,2015/08/31 04:00:00+00,MORRISVILLE,Food Stand
25098595,04092018037,95,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources. No signature required due to COVID-19. 
Follow-Up: 11/18/2021",Inspection,Elizabeth Jackson,21086,Sophie's Grill and Bar,2019/01/24 05:00:00+00,CARY,Restaurant
25099251,04092017030,96,2021-11-08T05:00:00Z,NA,Inspection,Angela Myers,21098,CHIPOTLE 2485,2015/09/14 04:00:00+00,CARY,Restaurant
25100679,04092017092,98,2021-11-08T05:00:00Z,"Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Shannon Flynn,6521,CHICK-FIL-A #3448,2015/11/17 05:00:00+00,CARY,Restaurant
25101142,04092020818,92.5,2021-11-08T05:00:00Z,NA,Inspection,Angela Myers,4072,Han-Dee Hugo's #60,1997/11/04 05:00:00+00,RALEIGH,Food Stand
25104557,04092010617,97.5,2021-11-08T05:00:00Z,"TCS Foods: Time/Temperature Control for Safety Foods, previously named Potentially Hazardous Foods. 


If you have any questions/concerns, please feel free to call 919-868-6416 or email meghan.scott@wakegov.com

Effective October 1, 2021, the North Carolina Food Code Manual was updated based on adoption of the 2017 FDA Food Code, in accordance with the 15A NCAC 18A .2600 Rules. Please find the current North Carolina Food Code Manual at the following URL: https://www.wakegov.com/departments-government/environmental-health-safety/rules-and-resources",Inspection,Meghan Scott,8503,Rex Hospital Cafeteria,1991/05/13 04:00:00+00,RALEIGH,Restaurant
